noise_level,total_distance_m,flight_time_s,turning_number,energy_proxy,overall_coverage_rate,high_risk_coverage_rate,abnormality_detection_rate,missed_risk_rate,detected_truth_cells,detections_per_km,waypoints,obstacle_collisions,total_distance_m_std,flight_time_s_std,turning_number_std,energy_proxy_std,overall_coverage_rate_std,high_risk_coverage_rate_std,abnormality_detection_rate_std,missed_risk_rate_std,detected_truth_cells_std,detections_per_km_std,waypoints_std,obstacle_collisions_std
0.0,12811.701460591486,2135.2835767652477,53.0,13023.701460591486,0.704,0.9380530973451326,0.7937293729372937,0.20627062706270624,481.0,37.543803333190795,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0
0.05,12954.614689625258,2159.102448270876,58.8,13189.814689625255,0.6993600000000001,0.9274336283185841,0.7933993399339935,0.20660066006600658,480.8,37.11276853166429,83.0,0.0,122.73695273708569,20.45615878951424,4.445222154178574,137.25705720891932,0.013573149966017477,0.006622402454467163,0.015352743695858777,0.015352743695858777,9.303762679690406,0.5414739255431363,4.8166378315169185,0.0
0.1,13026.29943499105,2171.049905831842,62.2,13275.09943499105,0.68904,0.9292035398230087,0.7914191419141915,0.20858085808580862,479.6,36.81922895000886,87.4,0.0,78.93612665308463,13.156021108847527,4.354308211415448,91.30894350564982,0.009734392636420624,0.009694204557613575,0.02793802961725188,0.02793802961725188,16.930445948054647,1.3182682105171295,4.454211490264018,0.0
0.2,13113.67711273235,2185.6128521220585,61.2,13358.477112732351,0.68792,0.9132743362831859,0.7953795379537955,0.2046204620462046,482.0,36.755743999761805,92.8,0.0,70.09295949625772,11.6821599160429,4.66476151587624,72.27655712920833,0.018709398707601518,0.015225354454942724,0.026485019997015018,0.02648501999701502,16.049922118191105,1.217671161335779,7.678541528180987,0.0
0.3,13104.840892231561,2184.14014870526,62.4,13354.44089223156,0.71272,0.8778761061946903,0.8118811881188119,0.18811881188118812,492.0,37.548677521377385,101.2,0.0,69.35061879202495,11.558436465337449,6.086049621881176,67.8204913144826,0.00518706082478314,0.03933824915202279,0.019580722078140378,0.019580722078140378,11.865917579353061,1.0848813531408754,5.6,0.0
